ddpg/stats_g/mean,ddpg/stats_g/std,ddpg/stats_o/mean,ddpg/stats_o/std,epoch,test/episode,test/mean_Q,test/success_rate,test/sum_rewards,test/timesteps,time_eval,time_rollout,time_train,time_ve,timesteps,train/actor_loss,train/critic_loss,train/episode,train/success_rate,train/sum_rewards,train/timesteps,ve/loss,ve/stats_disag/mean,ve/stats_disag/std,ve/stats_g/mean,ve/stats_g/std,ve/stats_o/mean,ve/stats_o/std
0.09115744,0.5542985,0.1045553,0.5475141,0,10.0,-2.5179086,0.2,-40.9,500.0,0.9913313388824463,12.44910478591919,71.9029312133789,869.0939004421234,2500,-0.90130043,0.03947963,50.0,0.12,-45.0,2500.0,0.0046546576,0.085057795,0.07134281,0.050843082,0.53985804,0.102743,0.5506667
0.0048326477,0.5264648,0.016193196,0.5024445,1,20.0,-4.293606,0.2,-39.2,1000.0,0.6361770629882812,11.85169005393982,67.98373675346375,799.0794706344604,5000,-1.2638857,0.029303974,100.0,0.3,-36.58,5000.0,0.0019286341,0.16573809,0.10617673,-0.020172654,0.53556883,0.013957307,0.50564754
0.107398495,0.52077746,0.12548521,0.49894154,2,30.0,-5.4615064,0.2,-39.7,1500.0,0.43443942070007324,11.158341407775879,64.34215021133423,777.104261636734,7500,-1.3490398,0.029478332,150.0,0.38,-33.08,7500.0,0.0044517815,0.16496615,0.14647791,0.040062934,0.53571975,0.12319635,0.50096476
0.09323678,0.51184887,0.10908785,0.49672538,3,40.0,-7.844316,0.1,-44.9,2000.0,0.5296814441680908,9.177801370620728,53.436227798461914,648.5249106884003,10000,-1.5638248,0.035050996,200.0,0.2,-40.08,10000.0,0.005364414,0.23497191,0.18534702,0.027975474,0.5331222,0.1074549,0.49809253
0.070703104,0.4899604,0.08365159,0.47440547,4,50.0,-7.5531387,0.1,-44.4,2500.0,0.4425344467163086,9.527905702590942,58.16384673118591,667.3216137886047,12500,-1.7506058,0.042497262,250.0,0.34,-35.68,12500.0,0.0068779555,0.27524838,0.23681581,0.020242281,0.52439463,0.08201401,0.4761085
0.04718669,0.47457916,0.05769844,0.45751268,5,60.0,-6.206967,0.4,-31.7,3000.0,0.5304198265075684,9.95779275894165,57.67357611656189,697.4841749668121,15000,-1.878251,0.042538237,300.0,0.36,-34.02,15000.0,0.010390045,0.3983527,0.26910406,0.004769342,0.51801133,0.056019668,0.45923212
0.046779864,0.4729861,0.05672846,0.4551004,6,70.0,-8.89334,0.2,-40.1,3500.0,0.442288875579834,9.22149133682251,54.65364336967468,671.8395872116089,17500,-1.970985,0.043165814,350.0,0.28,-39.6,17500.0,0.013961842,0.33553466,0.38174275,0.013322581,0.5175148,0.055689063,0.456082
0.02417161,0.4757448,0.030803308,0.45868528,7,80.0,-5.6570115,0.6,-21.8,4000.0,0.5825302600860596,9.498237609863281,56.11908769607544,671.5822153091431,20000,-2.0569627,0.045050755,400.0,0.52,-27.02,20000.0,0.020133546,0.41691723,0.26307544,0.002232742,0.52050126,0.029930998,0.45940804
0.010339458,0.47009557,0.01525075,0.4521879,8,90.0,-8.908236,0.1,-44.5,4500.0,0.4621920585632324,9.252726554870605,54.910059690475464,658.7456839084625,22500,-2.1211314,0.045651466,450.0,0.28,-40.5,22500.0,0.025363874,0.6990155,0.31604922,-0.0026779673,0.51744974,0.014456978,0.45297974
-0.00792663,0.46884102,-0.0058168974,0.45114607,9,100.0,-6.5398436,0.6,-21.3,5000.0,0.6486542224884033,10.02530813217163,57.47455358505249,685.5512681007385,25000,-2.2249544,0.048534207,500.0,0.44,-34.32,25000.0,0.03193688,0.78704846,0.68934774,-0.008315327,0.51646715,-0.0064627863,0.45185265
-0.008226218,0.4686902,-0.007218929,0.4515992,10,110.0,-11.035703,0.1,-45.5,5500.0,0.3854820728302002,9.67446517944336,55.20089817047119,668.9408705234528,27500,-2.3090146,0.047457557,550.0,0.48,-30.02,27500.0,0.037980672,0.66213953,0.3750278,-0.0055791163,0.5143508,-0.0077664386,0.452689
-0.016656108,0.47009712,-0.015890352,0.45324817,11,120.0,-7.5760016,0.5,-28.7,6000.0,0.4916987419128418,9.728638410568237,56.617619037628174,675.9723863601685,30000,-2.3622215,0.049110595,600.0,0.46,-33.72,30000.0,0.0465162,0.8064553,0.5016181,-0.013940073,0.5145952,-0.016096687,0.45428932
-0.024312504,0.4730686,-0.024333186,0.45648396,12,130.0,-8.600194,0.6,-27.1,6500.0,0.5988380908966064,10.024176597595215,57.87231135368347,677.1341803073883,32500,-2.4699724,0.051392812,650.0,0.64,-32.1,32500.0,0.05713142,1.1201134,0.76257294,-0.021537421,0.5162644,-0.024171924,0.45740008
-0.02978312,0.47462443,-0.032172926,0.45895278,13,140.0,-8.658808,0.4,-31.0,7000.0,0.525831937789917,9.877176523208618,57.91657257080078,676.5870621204376,35000,-2.5033946,0.052660994,700.0,0.68,-29.08,35000.0,0.06515801,1.2810451,1.1529542,-0.023207719,0.51515573,-0.031423524,0.4599783
-0.030337548,0.47611165,-0.032479722,0.4608537,14,150.0,-9.818967,0.4,-33.2,7500.0,0.5762045383453369,9.815012216567993,56.3502562046051,669.0597529411316,37500,-2.5315313,0.052588645,750.0,0.52,-30.66,37500.0,0.0692205,0.8047835,0.50339335,-0.024048012,0.514265,-0.032083023,0.46196574
-0.03170917,0.475781,-0.034224138,0.46061337,15,160.0,-6.5799203,0.6,-24.0,8000.0,0.5393955707550049,9.564641237258911,54.83033323287964,658.0498971939087,40000,-2.551359,0.053958554,800.0,0.5,-31.4,40000.0,0.07737978,1.2873505,0.80111647,-0.024239238,0.51318574,-0.03386375,0.46155295
-0.028484115,0.47816348,-0.03053789,0.4636019,16,170.0,-8.6321745,0.5,-31.2,8500.0,0.5260851383209229,9.158121824264526,53.855963945388794,665.0818746089935,42500,-2.5517838,0.051292762,850.0,0.54,-33.2,42500.0,0.08148782,1.0659595,0.6989646,-0.019995797,0.5133505,-0.030050993,0.46479937
-0.025991019,0.48169154,-0.028180804,0.4679126,17,180.0,-3.653862,0.8,-20.7,9000.0,0.613471508026123,9.482194185256958,53.881051540374756,643.7615344524384,45000,-2.5413177,0.052321047,900.0,0.6,-31.08,45000.0,0.08490193,1.0625463,0.58390397,-0.019556997,0.514048,-0.02758954,0.46904436
-0.026257016,0.48221278,-0.029026423,0.46889943,18,190.0,-5.9128485,0.8,-20.7,9500.0,0.48384976387023926,9.583028316497803,54.502288579940796,654.0941877365112,47500,-2.5800045,0.051557332,950.0,0.58,-33.18,47500.0,0.08743263,1.066562,0.5486975,-0.017580833,0.51319367,-0.028484859,0.46999803
-0.025758892,0.48316145,-0.028479787,0.47056288,19,200.0,-9.186224,0.5,-30.7,10000.0,0.5493514537811279,9.464687585830688,54.08746647834778,657.877293586731,50000,-2.6064365,0.052591234,1000.0,0.56,-34.12,50000.0,0.09392232,1.2361455,1.067073,-0.01703602,0.5119208,-0.028087627,0.47154954
-0.025718642,0.48429638,-0.02820972,0.47202265,20,210.0,-6.4983582,0.5,-32.1,10500.0,0.5527961254119873,9.660297393798828,54.77729320526123,682.2616338729858,52500,-2.6098685,0.052219026,1050.0,0.44,-32.74,52500.0,0.09632555,1.1238364,0.6704587,-0.019311637,0.5107093,-0.027712913,0.4731881
-0.027736884,0.48410225,-0.03186702,0.47190437,21,220.0,-5.6927333,0.6,-28.7,11000.0,0.5018727779388428,9.369926452636719,55.71479082107544,684.6599450111389,55000,-2.597415,0.05097907,1100.0,0.64,-33.08,55000.0,0.10051955,1.4870971,0.95135975,-0.017170612,0.51054,-0.030856457,0.4729529
-0.02541621,0.48494834,-0.029977772,0.47278428,22,230.0,-4.171343,0.9,-13.8,11500.0,0.6188111305236816,9.378346681594849,54.53426909446716,658.5627405643463,57500,-2.6133704,0.050866995,1150.0,0.46,-34.08,57500.0,0.09880836,1.0447989,0.6205465,-0.013929252,0.51053643,-0.028678175,0.4739079
-0.025070697,0.48439994,-0.030665368,0.47203496,23,240.0,-2.597889,1.0,-14.4,12000.0,0.6438155174255371,9.578031301498413,55.286686420440674,700.4940164089203,60000,-2.6452074,0.049728,1200.0,0.48,-32.54,60000.0,0.09541705,1.3392026,0.92012596,-0.013170811,0.5101471,-0.029337604,0.47312424
-0.025700254,0.48360264,-0.03233432,0.4717765,24,250.0,-2.1272974,0.9,-14.5,12500.0,0.4521639347076416,9.703946828842163,54.19840145111084,678.2318637371063,62500,-2.6719706,0.0489077,1250.0,0.64,-29.08,62500.0,0.09359585,1.0386069,0.68463355,-0.011668137,0.5082754,-0.030789744,0.4728883
-0.024676595,0.48519355,-0.031872552,0.47374675,25,260.0,-3.8053546,0.8,-20.6,13000.0,0.6556003093719482,9.725845575332642,56.194172620773315,674.7179388999939,65000,-2.6821945,0.047479585,1300.0,0.66,-34.96,65000.0,0.09218978,1.1081015,0.7333912,-0.010059992,0.5085108,-0.030458942,0.4748193
-0.026723562,0.4849016,-0.03537605,0.47326005,26,270.0,-4.0540757,0.9,-13.3,13500.0,0.5832982063293457,9.302444219589233,52.56818866729736,646.1026270389557,67500,-2.6869414,0.047378153,1350.0,0.58,-31.64,67500.0,0.09228417,0.9748928,0.69197696,-0.009743867,0.50795114,-0.034186676,0.47449744
-0.02580036,0.4862778,-0.034710523,0.47490108,27,280.0,-12.074118,0.3,-36.8,14000.0,0.5064399242401123,9.635664463043213,56.08486270904541,668.2316236495972,70000,-2.7252212,0.046150595,1400.0,0.66,-33.1,70000.0,0.094985016,0.8514071,0.52239054,-0.008153581,0.5080918,-0.03382533,0.47617525
-0.026598696,0.48600444,-0.03647736,0.47471702,28,290.0,-6.2629743,0.8,-21.4,14500.0,0.5458309650421143,9.831943988800049,55.35741829872131,662.6713099479675,72500,-2.712547,0.04539042,1450.0,0.58,-33.06,72500.0,0.09579233,0.77627575,0.4638179,-0.008006621,0.50760674,-0.035493165,0.4758793
-0.02742529,0.48618895,-0.03791974,0.47465914,29,300.0,-4.2753224,0.9,-18.3,15000.0,0.6108255386352539,9.502053499221802,55.25783061981201,654.3169600963593,75000,-2.716508,0.043609794,1500.0,0.62,-30.38,75000.0,0.09123571,0.9454081,0.5518769,-0.006948786,0.5073817,-0.036891323,0.47586638
-0.027448183,0.48618627,-0.038893644,0.4746551,30,310.0,-6.5166197,0.7,-24.6,15500.0,0.673473596572876,9.616428852081299,54.41173768043518,659.6287422180176,77500,-2.7115092,0.043046907,1550.0,0.54,-33.72,77500.0,0.08730025,0.73533726,0.42632133,-0.0050239116,0.50769323,-0.038074028,0.47567272
-0.027928976,0.48513412,-0.04068733,0.4736663,31,320.0,-3.1510613,0.9,-15.7,16000.0,0.5441477298736572,9.541710376739502,54.93453359603882,682.0694582462311,80000,-2.7333784,0.042064928,1600.0,0.6,-30.6,80000.0,0.08345373,0.79927176,0.5185558,-0.002940677,0.506357,-0.03991115,0.47463626
-0.028486114,0.48429263,-0.041891556,0.4728693,32,330.0,-3.0819194,0.9,-14.6,16500.0,0.45789146423339844,9.253122091293335,52.74872398376465,664.1076936721802,82500,-2.7394228,0.041388188,1650.0,0.62,-30.74,82500.0,0.08254412,0.71263945,0.41045132,-0.0024415897,0.5051607,-0.040996753,0.47392017
-0.030803395,0.4843616,-0.045329545,0.4730357,33,340.0,-4.2466307,0.9,-18.1,17000.0,0.6342487335205078,9.391230821609497,54.05514669418335,667.0631775856018,85000,-2.7378945,0.041202158,1700.0,0.7,-29.48,85000.0,0.08085651,0.7109731,0.44938675,-0.0034031821,0.5048743,-0.044381,0.47398907
-0.032427296,0.48435634,-0.04773971,0.4728914,34,350.0,-4.327571,0.8,-21.4,17500.0,0.6795797348022461,9.466432809829712,53.27941870689392,665.033212184906,87500,-2.7428155,0.040911824,1750.0,0.74,-31.42,87500.0,0.079942115,0.6562596,0.4450712,-0.0041358937,0.5046469,-0.046778757,0.4740566
-0.03346019,0.48436213,-0.04934258,0.4727466,35,360.0,-2.4171183,0.9,-15.0,18000.0,0.597419261932373,10.064112424850464,56.6962103843689,664.179074048996,90000,-2.7238996,0.038861275,1800.0,0.8,-31.14,90000.0,0.07601692,0.6756462,0.3625257,-0.004705144,0.50452334,-0.048660062,0.47383595
-0.032075062,0.48484954,-0.048939884,0.47325224,36,370.0,-3.2877495,1.0,-15.9,18500.0,0.6156134605407715,9.944545984268188,57.06609582901001,699.4188961982727,92500,-2.720886,0.03786274,1850.0,0.7,-32.24,92500.0,0.07224986,0.74248165,0.4534558,-0.0020684274,0.50467706,-0.048275862,0.4744094
-0.035188973,0.48516515,-0.05258148,0.47362393,37,380.0,-4.0042057,0.8,-17.4,19000.0,0.5332512855529785,9.40649962425232,53.777586698532104,692.8198564052582,95000,-2.71611,0.03718984,1900.0,0.68,-29.06,95000.0,0.070040844,0.64666206,0.41968408,-0.0042932704,0.504681,-0.05194836,0.4746449
-0.033659596,0.48550326,-0.051409792,0.47393203,38,390.0,-2.2965894,1.0,-12.4,19500.0,0.7091646194458008,9.36449384689331,53.22537016868591,646.0725340843201,97500,-2.7269783,0.037458297,1950.0,0.74,-32.0,97500.0,0.06955344,0.70810854,0.44007182,-0.0024603764,0.5047612,-0.05086429,0.474903
-0.032520402,0.48603326,-0.05068549,0.47477603,39,400.0,-3.023499,1.0,-15.5,20000.0,0.5263164043426514,9.544096946716309,54.73775243759155,677.4602952003479,100000,-2.737451,0.035393275,2000.0,0.64,-31.22,100000.0,0.06936106,0.63808864,0.40281403,-0.00056837685,0.50470734,-0.050085053,0.4755906
-0.03195163,0.4861821,-0.050515596,0.4750512,40,410.0,-3.1518283,1.0,-16.2,20500.0,0.7088425159454346,10.085177421569824,56.06593465805054,691.1201903820038,102500,-2.7348464,0.03508608,2050.0,0.68,-31.06,102500.0,0.069397,0.87073207,0.501557,0.00080142636,0.50431347,-0.05000959,0.47586164
-0.033505883,0.48685023,-0.05230177,0.47564405,41,420.0,-1.228646,1.0,-9.9,21000.0,0.5556507110595703,9.372981548309326,52.10742473602295,647.9240052700043,105000,-2.7505133,0.034623645,2100.0,0.88,-28.66,105000.0,0.06663247,0.5494408,0.363177,-0.00074919127,0.5046378,-0.052082036,0.476386
-0.032529682,0.48705417,-0.05174444,0.47586942,42,430.0,-2.5105748,1.0,-14.2,21500.0,0.6527390480041504,9.655124187469482,56.2996871471405,675.695006608963,107500,-2.7444777,0.034152802,2150.0,0.68,-32.6,107500.0,0.06582656,0.47531638,0.3377282,0.00039854553,0.5044943,-0.051738463,0.47658437
-0.03284441,0.4869604,-0.051999267,0.47596005,43,440.0,-2.6952963,1.0,-15.1,22000.0,0.4709153175354004,9.650189399719238,54.718831300735474,655.2364270687103,110000,-2.7433338,0.03358696,2200.0,0.72,-32.66,110000.0,0.066130236,0.5724115,0.34567496,-0.00012122188,0.5040889,-0.05212454,0.47658846
-0.033606995,0.48659933,-0.05329523,0.47557446,44,450.0,-2.9868884,1.0,-17.0,22500.0,0.6202239990234375,9.528539180755615,53.61563277244568,653.3435306549072,112500,-2.7566683,0.033475257,2250.0,0.62,-31.94,112500.0,0.06514401,0.550197,0.37906545,-0.00013828278,0.5032883,-0.053248353,0.47618854
-0.03444816,0.4863392,-0.05442196,0.47545755,45,460.0,-2.93898,0.9,-17.3,23000.0,0.6794908046722412,9.477785348892212,54.74399995803833,662.3341879844666,115000,-2.7639961,0.03225961,2300.0,0.62,-30.06,115000.0,0.0635385,0.80438685,0.57230407,-0.0008350797,0.5025715,-0.054372605,0.47605622
-0.035007015,0.48582423,-0.05536262,0.47477043,46,470.0,-2.467962,1.0,-13.1,23500.0,0.7224559783935547,9.840374231338501,56.771607637405396,652.1805481910706,117500,-2.7558134,0.03164795,2350.0,0.62,-29.76,117500.0,0.061926775,0.48522356,0.3145252,-0.0014225226,0.50209,-0.055060003,0.47531724
-0.03505882,0.484877,-0.055904306,0.4736625,47,480.0,-4.6751623,0.8,-20.5,24000.0,0.6330220699310303,9.562211513519287,54.50696158409119,685.5205409526825,120000,-2.7555819,0.031835683,2400.0,0.72,-29.14,120000.0,0.06116134,0.56910217,0.38606212,-0.001236287,0.5013149,-0.055587612,0.4742148
-0.035819445,0.48479676,-0.056551285,0.47376695,48,490.0,-3.3422813,1.0,-16.1,24500.0,0.6323425769805908,9.762375831604004,56.114431858062744,673.233674287796,122500,-2.7482073,0.031116836,2450.0,0.52,-31.92,122500.0,0.06060993,0.4180644,0.28720394,-0.0013725823,0.50082755,-0.056242514,0.47431007
