ddpg/stats_g/mean,ddpg/stats_g/std,ddpg/stats_o/mean,ddpg/stats_o/std,epoch,test/episode,test/mean_Q,test/success_rate,test/sum_rewards,test/timesteps,time_eval,time_rollout,time_train,time_ve,timesteps,train/actor_loss,train/critic_loss,train/episode,train/success_rate,train/sum_rewards,train/timesteps,ve/loss,ve/stats_disag/mean,ve/stats_disag/std,ve/stats_g/mean,ve/stats_g/std,ve/stats_o/mean,ve/stats_o/std
0.25776216,0.4120351,0.32015145,0.36663598,0,10.0,-4.094329,0.0,-49.0,500.0,0.7676653861999512,11.333811283111572,69.2225821018219,823.5165302753448,2500,-0.88937587,0.03947719,50.0,0.08,-45.78,2500.0,0.0023246002,0.050429538,0.033375468,0.00039627403,0.4930753,0.3213232,0.36546433
0.23312461,0.3818188,0.28115156,0.33380982,1,20.0,-5.292161,0.1,-44.3,1000.0,0.759793758392334,12.071853876113892,70.09943103790283,846.1118113994598,5000,-1.124605,0.033397377,100.0,0.36,-34.18,5000.0,0.0020337512,0.1372659,0.14314455,0.045089398,0.48638746,0.28196263,0.33574295
0.20603523,0.4045348,0.24091023,0.36632848,2,30.0,-4.110793,0.3,-35.1,1500.0,0.7527585029602051,11.472630977630615,68.16522908210754,800.2006235122681,7500,-1.2559037,0.03303016,150.0,0.42,-35.94,7500.0,0.0039830157,0.11371953,0.10985164,0.05666378,0.5009167,0.24246988,0.36744153
0.16897018,0.4217204,0.19123177,0.39620295,3,40.0,-7.2338533,0.1,-44.9,2000.0,0.49130821228027344,11.60773491859436,66.25305008888245,798.5629417896271,10000,-1.3748089,0.03800827,200.0,0.46,-31.48,10000.0,0.00711642,0.19822676,0.19358137,0.06695861,0.4960199,0.19231403,0.39791912
