ddpg/stats_g/mean,ddpg/stats_g/std,ddpg/stats_o/mean,ddpg/stats_o/std,epoch,test/episode,test/mean_Q,test/success_rate,test/sum_rewards,test/timesteps,time_eval,time_rollout,time_train,time_ve,timesteps,train/actor_loss,train/critic_loss,train/episode,train/success_rate,train/sum_rewards,train/timesteps,ve/loss,ve/stats_disag/mean,ve/stats_disag/std,ve/stats_g/mean,ve/stats_g/std,ve/stats_o/mean,ve/stats_o/std
-0.27338675,0.42779306,-0.32081252,0.3697334,0,10.0,-2.9462314,0.1,-48.6,500.0,0.2502303123474121,4.925529479980469,21.956374168395996,261.9517066478729,2500,-0.6574527,0.03787075,50.0,0.2,-41.58,2500.0,0.0054465146,0.2761974,0.13242055,-0.11855453,0.5239349,-0.31973237,0.37149358
-0.21852753,0.41195518,-0.24782288,0.37760574,1,20.0,-4.762914,0.0,-49.0,1000.0,0.2651207447052002,4.872584581375122,21.889629364013672,263.92001032829285,5000,-1.0290971,0.031431988,100.0,0.26,-38.5,5000.0,0.0022439642,0.11302495,0.071795724,-0.096429184,0.48787883,-0.24453238,0.3795097
-0.06549348,0.4655376,-0.072332226,0.45583373,2,30.0,-5.2519226,0.1,-44.2,1500.0,0.23850107192993164,4.92315149307251,21.774433612823486,253.8836829662323,7500,-1.2262056,0.034638893,150.0,0.44,-32.44,7500.0,0.003737984,0.1924067,0.12353773,-0.036489703,0.4899508,-0.070322186,0.45650792
-0.024178848,0.46242294,-0.025790604,0.45282698,3,40.0,-5.3299417,0.3,-35.9,2000.0,0.2700197696685791,4.877190113067627,21.757121324539185,254.51999711990356,10000,-1.3823757,0.039874207,200.0,0.42,-33.42,10000.0,0.0071681915,0.31845307,0.1682815,-0.019404756,0.48911652,-0.023990268,0.4528695
-0.04829347,0.45228612,-0.05125626,0.44145685,4,50.0,-9.279143,0.0,-49.0,2500.0,0.21561098098754883,4.886858940124512,21.72042727470398,256.2651767730713,12500,-1.5116371,0.04627702,250.0,0.54,-30.22,12500.0,0.011777314,0.33919707,0.18236521,-0.03543766,0.48278385,-0.049146008,0.4409067
-0.083663374,0.44755724,-0.09065525,0.4345131,5,60.0,-5.8018355,0.3,-36.3,3000.0,0.2384347915649414,4.90393853187561,21.820114135742188,255.74658370018005,15000,-1.5626241,0.04887805,300.0,0.54,-29.72,15000.0,0.016870035,0.43430725,0.27093413,-0.053020317,0.48312378,-0.08927484,0.43456227
-0.08584595,0.44060117,-0.09256131,0.42498225,6,70.0,-2.2431555,0.8,-14.8,3500.0,0.286299467086792,4.868786573410034,21.69890594482422,255.56909227371216,17500,-1.6238738,0.049547777,350.0,0.56,-29.12,17500.0,0.023178097,0.5124434,0.28708985,-0.05404334,0.4803237,-0.09150585,0.42523035
-0.06588463,0.4455201,-0.07289086,0.4301667,7,80.0,-4.9156513,0.6,-27.0,4000.0,0.2783522605895996,4.911547422409058,21.736618518829346,255.3598608970642,20000,-1.6353769,0.053452536,400.0,0.7,-25.74,20000.0,0.03324735,0.62640774,0.37743625,-0.037808727,0.48081163,-0.07212424,0.42960364
-0.057451133,0.44813436,-0.063305415,0.4315969,8,90.0,-8.133297,0.2,-40.1,4500.0,0.23270058631896973,4.911924839019775,21.77991819381714,257.7073678970337,22500,-1.6429982,0.054857392,450.0,0.38,-37.2,22500.0,0.040412556,0.66015893,0.4212878,-0.033724546,0.4866569,-0.062144537,0.43113047
-0.046344113,0.44964418,-0.052314915,0.43180555,9,100.0,-9.281273,0.1,-44.5,5000.0,0.2201545238494873,4.853975296020508,21.657607555389404,255.98467922210693,25000,-1.7099619,0.058259066,500.0,0.5,-29.32,25000.0,0.04723099,0.87492347,0.4713903,-0.024041325,0.48711407,-0.051461354,0.430856
-0.04614402,0.44835722,-0.05189924,0.4309137,10,110.0,-6.7053947,0.4,-33.8,5500.0,0.2544546127319336,4.857275009155273,21.676286697387695,257.60881781578064,27500,-1.7313918,0.062658645,550.0,0.44,-31.82,27500.0,0.05736728,0.9332505,0.4682249,-0.023444353,0.48589453,-0.051223762,0.42959648
-0.041159272,0.44672245,-0.047278687,0.42875928,11,120.0,-8.064393,0.3,-34.7,6000.0,0.2511482238769531,4.924790859222412,21.750135898590088,257.2021884918213,30000,-1.7450217,0.06573026,600.0,0.54,-31.14,30000.0,0.06702236,1.0405176,0.7747241,-0.018632436,0.48437357,-0.046992663,0.42761993
-0.038659714,0.4468183,-0.04570304,0.427935,12,130.0,-7.4665093,0.1,-44.2,6500.0,0.22733855247497559,4.8920629024505615,21.68447494506836,256.41152238845825,32500,-1.7678678,0.068034746,650.0,0.64,-30.34,32500.0,0.078066275,1.1596345,0.6432552,-0.014054444,0.48469263,-0.045094896,0.42667872
-0.029104281,0.4451247,-0.036122557,0.42599043,13,140.0,-5.433243,0.7,-20.4,7000.0,0.2852761745452881,4.967865228652954,21.665630102157593,257.7517395019531,35000,-1.7656375,0.067959845,700.0,0.64,-27.06,35000.0,0.086317725,0.8532376,0.5254337,-0.005171109,0.4846684,-0.035615776,0.42476147
-0.022722278,0.45023206,-0.029151887,0.43066543,14,150.0,-4.695733,0.6,-25.5,7500.0,0.2680938243865967,5.046088218688965,21.83488368988037,258.04193806648254,37500,-1.7966267,0.06917809,750.0,0.66,-32.96,37500.0,0.09564928,0.81497717,0.5899158,-0.0015448052,0.4888652,-0.029106539,0.42952532
