ddpg/stats_g/mean,ddpg/stats_g/std,ddpg/stats_o/mean,ddpg/stats_o/std,epoch,test/episode,test/mean_Q,test/success_rate,test/sum_rewards,test/timesteps,time_eval,time_rollout,time_train,time_ve,timesteps,train/actor_loss,train/critic_loss,train/episode,train/success_rate,train/sum_rewards,train/timesteps,ve/loss,ve/stats_disag/mean,ve/stats_disag/std,ve/stats_g/mean,ve/stats_g/std,ve/stats_o/mean,ve/stats_o/std
0.32240602,0.39439926,0.39784476,0.28862134,0,10.0,-2.8513947,0.0,-49.0,500.0,0.31369543075561523,6.560056447982788,34.23468780517578,424.73982644081116,2500,-0.84326625,0.035046294,50.0,0.1,-44.04,2500.0,0.0031810293,0.049755417,0.029917922,-0.0144897215,0.51673925,0.39655772,0.29119635
0.37779272,0.39974403,0.44038033,0.32780653,1,20.0,-3.41542,0.3,-34.7,1000.0,0.3875925540924072,6.636682033538818,34.72840976715088,425.4692451953888,5000,-0.99527717,0.023285426,100.0,0.34,-33.76,5000.0,0.002216223,0.07851582,0.098323144,0.11519718,0.52471304,0.4400702,0.32964653
0.30652913,0.44820482,0.35697746,0.40984938,2,30.0,-4.629512,0.3,-35.2,1500.0,0.3137483596801758,6.586446523666382,34.86880397796631,426.26719427108765,7500,-1.1675265,0.02724261,150.0,0.26,-36.58,7500.0,0.004347457,0.5748775,0.2703108,0.109910026,0.51682115,0.35749197,0.4082514
0.25118536,0.4488412,0.28625077,0.42251655,3,40.0,-6.5543594,0.1,-44.1,2000.0,0.29294562339782715,6.480065107345581,34.73745894432068,424.6519248485565,10000,-1.4591758,0.03432436,200.0,0.32,-36.3,10000.0,0.0061906343,0.19175413,0.18895513,0.11265216,0.51179457,0.28747714,0.42098528
0.2076031,0.45941496,0.23825246,0.44053388,4,50.0,-6.6849914,0.4,-30.0,2500.0,0.336101770401001,6.558864116668701,35.2549946308136,430.520325422287,12500,-1.5499868,0.036960274,250.0,0.38,-33.34,12500.0,0.008794349,0.29622537,0.29762483,0.08214036,0.50391567,0.23958716,0.43949652
0.21228138,0.46199894,0.24012439,0.44483784,5,60.0,-8.046049,0.1,-44.4,3000.0,0.28333449363708496,6.556617259979248,34.74678325653076,427.08555126190186,15000,-1.6476821,0.041220963,300.0,0.54,-31.62,15000.0,0.012912779,0.4351258,0.4146457,0.09843017,0.5027533,0.24129921,0.4441163
0.16273026,0.47459188,0.18463004,0.46066087,6,70.0,-8.22828,0.2,-39.2,3500.0,0.30615711212158203,6.519160509109497,34.982112884521484,428.75547099113464,17500,-1.6834229,0.04346239,350.0,0.5,-30.8,17500.0,0.019083984,0.3655433,0.2827349,0.069010876,0.50903666,0.18637723,0.45964646
0.14481065,0.47775257,0.16398995,0.46637452,7,80.0,-8.710338,0.1,-44.3,4000.0,0.28495311737060547,6.555566787719727,34.88569784164429,427.9185447692871,20000,-1.7356652,0.046077665,400.0,0.4,-33.64,20000.0,0.02448443,0.7600968,0.43207672,0.066713154,0.5046429,0.1654203,0.46553642
0.1156504,0.47321206,0.13113493,0.4614029,8,90.0,-11.037694,0.1,-45.0,4500.0,0.281646728515625,6.553853750228882,34.77851128578186,427.6325571537018,22500,-1.774736,0.048299827,450.0,0.44,-33.42,22500.0,0.030972932,0.74721116,0.41627184,0.04849559,0.5028131,0.13270137,0.46063307
0.09138277,0.47362858,0.10454741,0.4624079,9,100.0,-6.5669165,0.3,-36.8,5000.0,0.3094460964202881,6.557163715362549,34.68332839012146,427.41040682792664,25000,-1.7981586,0.05045819,500.0,0.52,-33.14,25000.0,0.03934479,0.77777135,0.4325302,0.033803504,0.5025322,0.10600777,0.4619016
0.086231016,0.47095835,0.098245986,0.45824775,10,110.0,-9.452379,0.3,-34.9,5500.0,0.30628013610839844,6.575928211212158,34.75757956504822,427.48870873451233,27500,-1.8616421,0.05194947,550.0,0.52,-30.8,27500.0,0.047730125,0.6691001,0.39201376,0.032650687,0.5037979,0.099985726,0.4578449
0.07454233,0.47538796,0.08599399,0.46383947,11,120.0,-8.315554,0.4,-32.9,6000.0,0.3217160701751709,6.577698707580566,34.712615966796875,427.9197955131531,30000,-1.926655,0.05243216,600.0,0.56,-32.62,30000.0,0.055170763,0.7924484,0.5062259,0.02388856,0.5051512,0.08716758,0.46342802
0.068902016,0.47634637,0.07915661,0.46416026,12,130.0,-6.5094604,0.4,-32.1,6500.0,0.3497776985168457,6.548177242279053,34.819934606552124,427.97512197494507,32500,-2.014286,0.053345054,650.0,0.42,-33.82,32500.0,0.062875405,1.0240483,0.64857256,0.024119683,0.50649005,0.080144234,0.46385616
0.07120897,0.47594684,0.08164891,0.46311116,13,140.0,-5.1875186,0.7,-20.6,7000.0,0.3621227741241455,6.553157567977905,35.21338629722595,430.97037506103516,35000,-2.076526,0.054245424,700.0,0.44,-34.16,35000.0,0.07008926,1.275789,0.7932931,0.02607959,0.5063928,0.082607776,0.46286285
0.05915961,0.48037577,0.06792826,0.46900988,14,150.0,-3.249337,0.9,-17.2,7500.0,0.3864450454711914,6.542805910110474,34.742369651794434,428.13693833351135,37500,-2.1539822,0.05757456,750.0,0.48,-36.16,37500.0,0.07827838,1.1172872,0.652871,0.02014626,0.5069562,0.068835616,0.46874517
0.05133997,0.48263323,0.058538035,0.47285843,15,160.0,-3.463958,0.8,-16.7,8000.0,0.36200499534606934,6.557496547698975,35.263004541397095,431.10697507858276,40000,-2.1961477,0.059905328,800.0,0.48,-34.44,40000.0,0.087269746,1.307335,0.7651083,0.018363412,0.5048651,0.059495315,0.47269723
0.04815662,0.48627836,0.05641485,0.47651663,16,170.0,-9.808622,0.5,-28.1,8500.0,0.3717505931854248,6.728604793548584,35.33835697174072,433.4183602333069,42500,-2.2515452,0.058464225,850.0,0.54,-33.38,42500.0,0.09107545,1.3671833,0.8426039,0.014124456,0.5068946,0.056996718,0.47655737
0.042529743,0.48359555,0.048118785,0.4732824,17,180.0,-3.2315125,0.9,-15.3,9000.0,0.4283607006072998,6.74452018737793,36.143699407577515,440.9842097759247,45000,-2.3050592,0.05630172,900.0,0.4,-35.98,45000.0,0.09399174,1.1018313,0.6829923,0.016418807,0.5064791,0.04852978,0.47356153
0.040524844,0.47992855,0.044529635,0.46899366,18,190.0,-1.4557161,0.9,-13.4,9500.0,0.42348241806030273,6.751784324645996,36.12517213821411,441.5126247406006,47500,-2.375583,0.05393486,950.0,0.38,-36.78,47500.0,0.09430276,1.1111729,0.7598657,0.018249188,0.50546324,0.04494604,0.46919662
0.04072109,0.4826154,0.044623144,0.4720449,19,200.0,-10.58907,0.5,-28.2,10000.0,0.4078044891357422,6.849435567855835,36.144808769226074,440.69024538993835,50000,-2.463291,0.05399328,1000.0,0.62,-32.5,50000.0,0.09499062,1.3554034,0.8937328,0.02071277,0.5069977,0.04447477,0.47220165
0.042091437,0.48121393,0.044769313,0.47067448,20,210.0,-8.125158,0.4,-34.8,10500.0,0.3253302574157715,6.700122356414795,35.59283471107483,435.1310007572174,52500,-2.5154433,0.054884717,1050.0,0.4,-37.08,52500.0,0.101088524,1.2818848,0.8340292,0.023765994,0.50505924,0.044754315,0.47088522
0.040118154,0.480468,0.04157449,0.4702852,21,220.0,-3.4449944,0.7,-20.6,11000.0,0.3754558563232422,6.6459059715271,35.0168821811676,431.5528612136841,55000,-2.5642693,0.0543211,1100.0,0.56,-32.94,55000.0,0.104802236,0.8989238,0.55087733,0.02327539,0.5033654,0.04188317,0.47039205
0.036474507,0.4813705,0.036431544,0.47141314,22,230.0,-5.422353,0.8,-21.8,11500.0,0.4104728698730469,6.713930606842041,35.633004665374756,437.4292356967926,57500,-2.6005957,0.053324707,1150.0,0.54,-34.14,57500.0,0.10944402,1.4506451,0.937994,0.02287811,0.50343084,0.03661843,0.4715333
0.032574788,0.4831727,0.031772316,0.47340697,23,240.0,-8.965805,0.5,-29.9,12000.0,0.3504047393798828,6.692543029785156,35.33799934387207,433.4109001159668,60000,-2.6533942,0.053585134,1200.0,0.54,-37.1,60000.0,0.111430384,1.3826191,0.81452,0.019820618,0.5043781,0.031481653,0.47349584
0.028416548,0.4833114,0.026286304,0.47351575,24,250.0,-2.8739362,0.8,-17.2,12500.0,0.4156184196472168,6.656085968017578,35.43866944313049,433.7058358192444,62500,-2.7025483,0.05327922,1250.0,0.64,-33.82,62500.0,0.113445826,1.0233223,0.6625757,0.019136496,0.50479233,0.025892515,0.4736935
0.02479464,0.48234951,0.020967886,0.47248608,25,260.0,-11.079762,0.5,-28.4,13000.0,0.36907386779785156,6.919939994812012,36.26209759712219,442.201717376709,65000,-2.7313242,0.05266822,1300.0,0.66,-32.32,65000.0,0.11554423,0.83239686,0.44559947,0.018072024,0.5033058,0.020648807,0.47279263
0.022297278,0.48348296,0.017805396,0.47366583,26,270.0,-2.7220185,0.9,-14.7,13500.0,0.44747066497802734,6.960787296295166,36.44315457344055,443.05992603302,67500,-2.7606328,0.05186274,1350.0,0.6,-31.66,67500.0,0.115280345,0.9847604,0.59367937,0.016995408,0.503148,0.017259805,0.4740329
0.019097514,0.48406613,0.01359803,0.47438818,27,280.0,-4.923433,0.8,-15.5,14000.0,0.4542684555053711,6.960856914520264,36.44047808647156,443.8461503982544,70000,-2.7455025,0.049974933,1400.0,0.68,-30.32,70000.0,0.11493053,1.2417158,0.7702077,0.016487788,0.5032519,0.013145933,0.47475022
0.019011734,0.48476,0.012736708,0.47543466,28,290.0,-8.753538,0.6,-28.7,14500.0,0.36600184440612793,6.883301258087158,36.35832595825195,441.37356209754944,72500,-2.7698648,0.04943741,1450.0,0.68,-32.72,72500.0,0.11841575,1.2870578,0.92329925,0.019034915,0.50348306,0.012107387,0.4757067
0.01933304,0.48507953,0.0122726895,0.47618306,29,300.0,-4.3518767,0.9,-16.4,15000.0,0.44330358505249023,6.732389688491821,35.39684176445007,434.00060415267944,75000,-2.7892761,0.049066324,1500.0,0.6,-34.12,75000.0,0.11508147,0.88413095,0.5976549,0.02139132,0.5029997,0.011877056,0.47634393
0.0221925,0.48604566,0.014755746,0.477332,30,310.0,-2.9257379,1.0,-16.3,15500.0,0.4431934356689453,6.933411359786987,36.38054919242859,443.41618633270264,77500,-2.7997422,0.04768633,1550.0,0.62,-34.76,77500.0,0.11480635,0.90668434,0.59810615,0.025993582,0.5030236,0.01424071,0.47749752
0.02212748,0.4869107,0.014352471,0.47843432,31,320.0,-3.016152,1.0,-15.7,16000.0,0.422499418258667,6.900662183761597,36.37230062484741,443.33756041526794,80000,-2.8101175,0.046604075,1600.0,0.64,-34.34,80000.0,0.11206007,0.7901347,0.47997522,0.028025797,0.503048,0.013984626,0.4785757
0.018668605,0.48837405,0.010203347,0.48008534,32,330.0,-4.391574,0.8,-21.5,16500.0,0.39603185653686523,6.925670623779297,36.42306590080261,444.74189734458923,82500,-2.8025942,0.04616291,1650.0,0.56,-31.26,82500.0,0.107547045,0.8206698,0.5232191,0.026791396,0.5034914,0.009961508,0.48027542
0.018049613,0.48768514,0.008790148,0.4793223,33,340.0,-5.0966973,0.8,-24.0,17000.0,0.41846418380737305,6.959742546081543,36.62149786949158,444.99547147750854,85000,-2.8065398,0.044971604,1700.0,0.7,-32.72,85000.0,0.098630115,0.7740903,0.5086752,0.02818097,0.50279725,0.008573916,0.47945225
0.017413331,0.48815542,0.0071564596,0.47972518,34,350.0,-1.5617268,1.0,-10.5,17500.0,0.45740199089050293,6.968625545501709,36.26718354225159,442.73406744003296,87500,-2.79524,0.0440969,1750.0,0.7,-33.12,87500.0,0.09385578,1.0594398,0.6888833,0.028860174,0.5030266,0.0070207305,0.4799106
0.016224919,0.48859376,0.005241409,0.4803427,35,360.0,-2.2963622,0.8,-18.3,18000.0,0.415515661239624,6.93992280960083,36.605775117874146,443.19507217407227,90000,-2.791265,0.04245784,1800.0,0.76,-31.44,90000.0,0.09155905,0.65730715,0.40294155,0.02889263,0.50300944,0.0052350704,0.48045206
0.013828691,0.4883751,0.0024932679,0.48010015,36,370.0,-4.5416927,0.7,-21.3,18500.0,0.3967113494873047,6.942419052124023,36.411744356155396,443.0378911495209,92500,-2.801637,0.042132113,1850.0,0.68,-30.14,92500.0,0.090011746,0.6491248,0.49444827,0.027384762,0.502244,0.0025895853,0.48028243
0.014768704,0.4897604,0.002858553,0.48165038,37,380.0,-2.3761396,1.0,-13.0,19000.0,0.44474267959594727,6.94547963142395,36.42568778991699,443.99426555633545,95000,-2.8269684,0.04061212,1900.0,0.7,-32.86,95000.0,0.087764315,0.5395296,0.33498624,0.02936986,0.5028806,0.0030024033,0.4819052
0.0149298115,0.49088085,0.002726106,0.48268527,38,390.0,-2.5983124,1.0,-14.7,19500.0,0.44161462783813477,6.94152045249939,36.324894189834595,442.71493005752563,97500,-2.8399065,0.04026275,1950.0,0.68,-30.38,97500.0,0.08596616,0.8049047,0.5268798,0.0302668,0.5038049,0.0025767274,0.4828646
