ddpg/stats_g/mean,ddpg/stats_g/std,ddpg/stats_o/mean,ddpg/stats_o/std,epoch,test/episode,test/mean_Q,test/success_rate,test/sum_rewards,test/timesteps,time_eval,time_rollout,time_train,time_ve,timesteps,train/actor_loss,train/critic_loss,train/episode,train/success_rate,train/sum_rewards,train/timesteps,ve/loss,ve/stats_disag/mean,ve/stats_disag/std,ve/stats_g/mean,ve/stats_g/std,ve/stats_o/mean,ve/stats_o/std
0.3597419,0.38387653,0.4126354,0.35864556,0,10.0,-2.6602066,0.1,-44.1,500.0,0.3776102066040039,5.531317472457886,28.768836498260498,297.9918727874756,2500,-0.81499845,0.034140166,50.0,0.22,-42.54,2500.0,1.7465272,2.2753077,2.220421,0.1322901,0.42430055,0.41375625,0.35794532
0.33699113,0.41624767,0.37815595,0.39659235,1,20.0,-5.1156793,0.0,-49.0,1000.0,0.35478639602661133,5.383606672286987,30.390231370925903,290.1446087360382,5000,-1.0352749,0.024005955,100.0,0.32,-37.62,5000.0,0.20972681,1.3882363,1.5853608,0.1611659,0.45694667,0.3783304,0.39536238
0.28528005,0.44453287,0.3214907,0.43062532,2,30.0,-5.426078,0.2,-40.7,1500.0,0.34423041343688965,5.328109979629517,29.930458068847656,290.9215352535248,7500,-1.177381,0.026099058,150.0,0.38,-37.88,7500.0,0.17378812,2.351612,1.5146697,0.13066643,0.4808672,0.32097763,0.42983365
0.22142845,0.45027816,0.24459627,0.43922836,3,40.0,-6.556853,0.2,-39.8,2000.0,0.345477819442749,5.3152549266815186,30.35629439353943,291.52803778648376,10000,-1.426198,0.033450313,200.0,0.16,-42.36,10000.0,0.33204132,2.5339491,1.5761492,0.114737906,0.48565266,0.245312,0.4377054
0.16809407,0.45804757,0.18639524,0.44840127,4,50.0,-8.623664,0.2,-40.1,2500.0,0.34328126907348633,5.4148969650268555,30.285077810287476,293.92830872535706,12500,-1.6081204,0.037786294,250.0,0.36,-34.48,12500.0,0.32034463,2.7322648,1.7163781,0.08457548,0.48718435,0.18661681,0.44768786
0.13804008,0.46767053,0.15524513,0.45928562,5,60.0,-10.913979,0.0,-49.0,3000.0,0.32683515548706055,5.32361102104187,30.56170344352722,293.6317775249481,15000,-1.7650238,0.039617073,300.0,0.32,-37.84,15000.0,0.36179605,3.9110951,2.399274,0.055243827,0.4903292,0.15540384,0.4594312
0.11599989,0.47952893,0.13341075,0.47109404,6,70.0,-5.561246,0.5,-27.7,3500.0,0.3791990280151367,5.222121715545654,30.164408445358276,293.77164006233215,17500,-1.8529874,0.041341294,350.0,0.3,-38.72,17500.0,0.40471783,3.1331851,2.1414676,0.039474368,0.49655685,0.1329617,0.471307
0.117420524,0.47275013,0.13517138,0.4620677,7,80.0,-6.7056174,0.5,-27.5,4000.0,0.3702659606933594,5.36840558052063,30.48385715484619,293.5731658935547,20000,-2.019197,0.042606667,400.0,0.2,-40.86,20000.0,0.4047939,4.155185,2.4886754,0.039784186,0.4960655,0.13568674,0.46178412
0.105345786,0.4727881,0.12126349,0.4610284,8,90.0,-8.1483755,0.2,-40.3,4500.0,0.34029436111450195,5.3700878620147705,30.344799995422363,293.87123370170593,22500,-2.187454,0.044428144,450.0,0.28,-40.9,22500.0,0.42863765,2.4989078,1.8828694,0.032492448,0.5010838,0.12148881,0.46086168
0.09872865,0.47551388,0.11517069,0.46493715,9,100.0,-7.3122225,0.4,-31.4,5000.0,0.3721435070037842,5.406476974487305,30.49012851715088,294.400043964386,25000,-2.360561,0.04579354,500.0,0.28,-40.06,25000.0,0.39962715,3.1423159,2.057193,0.027700275,0.5011145,0.11542639,0.46462727
0.08583403,0.47983974,0.09997049,0.47051996,10,110.0,-8.612386,0.2,-40.9,5500.0,0.3280651569366455,5.387608289718628,30.28234028816223,294.66591787338257,27500,-2.523346,0.048250612,550.0,0.54,-33.88,27500.0,0.4965398,4.3151836,3.3491914,0.024582043,0.50335735,0.10032582,0.47016132
